PortNumber,AccNumber,LocNumber,CountryCode,LocPerilsCovered,LocCurrency,AreaCode,AreaName,GeogScheme1,GeogName1,Latitude,Longitude,BuildingTIV,ConstructionCode,OccupancyCode,LocDed1Building,DedCode1Building,DedType1Building,LocLimit1Building,LimitType1Building,OrgConstructionScheme,OrgConstructionCode,OrgOccupancyScheme,OrgOccupancyCode
1,A0001,LOC00744,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.5519,-80.4051,515344,5100,1055,25767,0,0,515344,0,MODEL,Masonry,MODEL,Condo
1,A0001,LOC00745,US,WTC,USD,FL,Florida,CNTY,Palm Beach,26.4224,-80.1293,607572,5100,1055,12151,0,0,607572,0,MODEL,Masonry,MODEL,Condo
1,A0001,LOC00746,US,WTC,USD,FL,Florida,CNTY,Palm Beach,26.7141,-80.2075,308189,5100,1051,6164,0,0,308189,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00747,US,WTC,USD,FL,Florida,CNTY,Broward,26.1387,-80.414,372512,5100,1051,18626,0,0,372512,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00748,US,WTC,USD,FL,Florida,CNTY,Palm Beach,26.5487,-80.2141,181685,5150,1051,9084,0,0,181685,0,MODEL,Reinforced Concrete,MODEL,Single Family
1,A0001,LOC00749,US,WTC,USD,FL,Florida,CNTY,Hillsborough,27.9627,-82.2932,170135,5100,1051,17014,0,0,170135,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00750,US,WTC,USD,FL,Florida,CNTY,Collier,26.0416,-81.5885,660843,5050,1051,33042,0,0,660843,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00751,US,WTC,USD,FL,Florida,CNTY,Broward,26.0972,-80.2838,504515,5050,1055,50452,0,0,504515,0,MODEL,Wood Frame,MODEL,Condo
1,A0001,LOC00752,US,WTC,USD,FL,Florida,CNTY,Broward,26.2106,-80.1961,508884,5150,1051,25444,0,0,508884,0,MODEL,Reinforced Concrete,MODEL,Single Family
1,A0001,LOC00753,US,WTC,USD,FL,Florida,CNTY,Broward,26.0162,-80.4086,440093,5350,1051,8802,0,0,440093,0,MODEL,Manufactured,MODEL,Mobile Home
1,A0001,LOC00754,US,WTC,USD,FL,Florida,CNTY,Palm Beach,26.7547,-80.1824,361993,5150,1051,36199,0,0,361993,0,MODEL,Reinforced Concrete,MODEL,Single Family
1,A0001,LOC00755,US,WTC,USD,FL,Florida,CNTY,Pinellas,27.7602,-82.571,622012,5150,1051,12440,0,0,622012,0,MODEL,Reinforced Concrete,MODEL,Single Family
1,A0001,LOC00756,US,WTC,USD,FL,Florida,CNTY,Broward,26.0837,-80.4735,758762,5050,1051,37938,0,0,758762,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00757,US,WTC,USD,FL,Florida,CNTY,Broward,26.3423,-80.282,743825,5100,1051,37191,0,0,743825,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00758,US,WTC,USD,FL,Florida,CNTY,Monroe,24.9127,-81.0585,320299,5100,1051,16015,0,0,320299,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00759,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.6198,-80.4371,1105338,5100,1051,55267,0,0,1105338,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00760,US,WTC,USD,FL,Florida,CNTY,Palm Beach,26.5559,-80.2905,421308,5050,1055,21065,0,0,421308,0,MODEL,Wood Frame,MODEL,Condo
1,A0001,LOC00761,US,WTC,USD,FL,Florida,CNTY,Pinellas,27.8471,-82.717,589719,5100,1051,11794,0,0,589719,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00762,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.6173,-80.2159,440545,5050,1051,8811,0,0,440545,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00763,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.6138,-80.5264,427864,5100,1055,8557,0,0,427864,0,MODEL,Masonry,MODEL,Condo
1,A0001,LOC00764,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.6009,-80.517,188784,5050,1051,3776,0,0,188784,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00765,US,WTC,USD,FL,Florida,CNTY,Monroe,24.7969,-81.1302,624575,5050,1051,31229,0,0,624575,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00766,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.5886,-80.2273,3722020,5050,1051,186101,0,0,3722020,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00767,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.4658,-80.4462,254964,5150,1051,12748,0,0,254964,0,MODEL,Reinforced Concrete,MODEL,Single Family
1,A0001,LOC00768,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.5583,-80.4026,369543,5100,1055,18477,0,0,369543,0,MODEL,Masonry,MODEL,Condo
1,A0001,LOC00769,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.7015,-80.4403,240247,5350,1051,4805,0,0,240247,0,MODEL,Manufactured,MODEL,Mobile Home
1,A0001,LOC00770,US,WTC,USD,FL,Florida,CNTY,Pinellas,27.7632,-82.7944,232027,5150,1051,4641,0,0,232027,0,MODEL,Reinforced Concrete,MODEL,Single Family
1,A0001,LOC00771,US,WTC,USD,FL,Florida,CNTY,Broward,26.131,-80.3235,1260164,5100,1051,63008,0,0,1260164,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00772,US,WTC,USD,FL,Florida,CNTY,Lee,26.468,-81.6542,198914,5100,1055,19891,0,0,198914,0,MODEL,Masonry,MODEL,Condo
1,A0001,LOC00773,US,WTC,USD,FL,Florida,CNTY,Lee,26.5611,-81.7608,234736,5100,1055,11737,0,0,234736,0,MODEL,Masonry,MODEL,Condo
1,A0001,LOC00774,US,WTC,USD,FL,Florida,CNTY,Collier,26.0611,-81.6853,92896,5100,1051,1858,0,0,92896,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00775,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.7577,-80.3352,185380,5100,1055,9269,0,0,185380,0,MODEL,Masonry,MODEL,Condo
1,A0001,LOC00776,US,WTC,USD,FL,Florida,CNTY,Collier,26.1507,-81.6832,84000,5100,1051,8400,0,0,84000,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00777,US,WTC,USD,FL,Florida,CNTY,Lee,26.4188,-82.0776,589439,5150,1051,29472,0,0,589439,0,MODEL,Reinforced Concrete,MODEL,Single Family
1,A0001,LOC00778,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.6771,-80.298,3583373,5150,1051,71667,0,0,3583373,0,MODEL,Reinforced Concrete,MODEL,Single Family
1,A0001,LOC00779,US,WTC,USD,FL,Florida,CNTY,Hillsborough,27.8725,-82.184,256692,5050,1051,5134,0,0,256692,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00780,US,WTC,USD,FL,Florida,CNTY,Collier,26.0423,-81.4954,86964,5100,1055,4348,0,0,86964,0,MODEL,Masonry,MODEL,Condo
1,A0001,LOC00781,US,WTC,USD,FL,Florida,CNTY,Broward,26.1814,-80.347,736904,5050,1051,73690,0,0,736904,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00782,US,WTC,USD,FL,Florida,CNTY,Monroe,24.7508,-81.0167,190177,5050,1051,9509,0,0,190177,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00783,US,WTC,USD,FL,Florida,CNTY,Palm Beach,26.7393,-80.125,1027554,5100,1051,51378,0,0,1027554,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00784,US,WTC,USD,FL,Florida,CNTY,Lee,26.4725,-81.8609,275436,5100,1051,13772,0,0,275436,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00785,US,WTC,USD,FL,Florida,CNTY,Monroe,24.7381,-81.0394,205848,5100,1051,20585,0,0,205848,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00786,US,WTC,USD,FL,Florida,CNTY,Broward,26.0844,-80.4619,300365,5050,1051,15018,0,0,300365,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00787,US,WTC,USD,FL,Florida,CNTY,Hillsborough,27.8934,-82.2886,654616,5150,1051,65462,0,0,654616,0,MODEL,Reinforced Concrete,MODEL,Single Family
1,A0001,LOC00788,US,WTC,USD,FL,Florida,CNTY,Broward,26.2599,-80.1921,288247,5150,1051,14412,0,0,288247,0,MODEL,Reinforced Concrete,MODEL,Single Family
1,A0001,LOC00789,US,WTC,USD,FL,Florida,CNTY,Hillsborough,28.0129,-82.4198,230352,5100,1055,11518,0,0,230352,0,MODEL,Masonry,MODEL,Condo
1,A0001,LOC00790,US,WTC,USD,FL,Florida,CNTY,Lee,26.721,-81.8361,295190,5150,1051,14760,0,0,295190,0,MODEL,Reinforced Concrete,MODEL,Single Family
1,A0001,LOC00791,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.8368,-80.3668,120816,5050,1055,6041,0,0,120816,0,MODEL,Wood Frame,MODEL,Condo
1,A0001,LOC00792,US,WTC,USD,FL,Florida,CNTY,Palm Beach,26.5469,-80.125,484787,5100,1055,48479,0,0,484787,0,MODEL,Masonry,MODEL,Condo
1,A0001,LOC00793,US,WTC,USD,FL,Florida,CNTY,Broward,26.157,-80.2128,78698,5150,1051,3935,0,0,78698,0,MODEL,Reinforced Concrete,MODEL,Single Family
1,A0001,LOC00794,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.4924,-80.4694,240664,5150,1051,12033,0,0,240664,0,MODEL,Reinforced Concrete,MODEL,Single Family
1,A0001,LOC00795,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.5322,-80.5617,655494,5350,1051,32775,0,0,655494,0,MODEL,Manufactured,MODEL,Mobile Home
1,A0001,LOC00796,US,WTC,USD,FL,Florida,CNTY,Broward,26.087,-80.3534,448300,5150,1051,22415,0,0,448300,0,MODEL,Reinforced Concrete,MODEL,Single Family
1,A0001,LOC00797,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.5043,-80.3111,569428,5100,1051,28471,0,0,569428,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00798,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.5048,-80.4542,329971,5150,1051,16499,0,0,329971,0,MODEL,Reinforced Concrete,MODEL,Single Family
1,A0001,LOC00799,US,WTC,USD,FL,Florida,CNTY,Hillsborough,27.9356,-82.3694,922453,5100,1051,46123,0,0,922453,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00800,US,WTC,USD,FL,Florida,CNTY,Pinellas,27.7783,-82.8821,752214,5050,1051,37611,0,0,752214,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00801,US,WTC,USD,FL,Florida,CNTY,Hillsborough,28.0342,-82.1247,505019,5050,1055,25251,0,0,505019,0,MODEL,Wood Frame,MODEL,Condo
1,A0001,LOC00802,US,WTC,USD,FL,Florida,CNTY,Broward,26.0582,-80.2174,753999,5100,1051,15080,0,0,753999,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00803,US,WTC,USD,FL,Florida,CNTY,Collier,26.381,-81.523,650621,5100,1055,32531,0,0,650621,0,MODEL,Masonry,MODEL,Condo
1,A0001,LOC00804,US,WTC,USD,FL,Florida,CNTY,Lee,26.5049,-81.8032,241600,5100,1051,12080,0,0,241600,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00805,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.6172,-80.3423,113783,5150,1051,5689,0,0,113783,0,MODEL,Reinforced Concrete,MODEL,Single Family
1,A0001,LOC00806,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.4805,-80.4244,494295,5100,1051,24715,0,0,494295,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00807,US,WTC,USD,FL,Florida,CNTY,Pinellas,28.0706,-82.7164,548841,5100,1051,27442,0,0,548841,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00808,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.722,-80.4428,863537,5100,1051,86354,0,0,863537,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00809,US,WTC,USD,FL,Florida,CNTY,Palm Beach,26.6797,-79.9365,159752,5100,1051,7988,0,0,159752,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00810,US,WTC,USD,FL,Florida,CNTY,Monroe,24.6653,-80.9444,163777,5100,1051,8189,0,0,163777,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00811,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.6311,-80.4464,510837,5100,1051,25542,0,0,510837,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00812,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.4979,-80.3535,328294,5100,1055,16415,0,0,328294,0,MODEL,Masonry,MODEL,Condo
1,A0001,LOC00813,US,WTC,USD,FL,Florida,CNTY,Monroe,24.9462,-81.1011,72469,5100,1051,3623,0,0,72469,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00814,US,WTC,USD,FL,Florida,CNTY,Lee,26.6309,-81.7495,476019,5100,1051,23801,0,0,476019,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00815,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.6195,-80.4661,74509,5150,1051,3725,0,0,74509,0,MODEL,Reinforced Concrete,MODEL,Single Family
1,A0001,LOC00816,US,WTC,USD,FL,Florida,CNTY,Collier,25.8564,-81.5499,158568,5050,1051,3171,0,0,158568,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00817,US,WTC,USD,FL,Florida,CNTY,Collier,26.0017,-81.4934,1073315,5100,1055,53666,0,0,1073315,0,MODEL,Masonry,MODEL,Condo
1,A0001,LOC00818,US,WTC,USD,FL,Florida,CNTY,Lee,26.6188,-81.8615,1591561,5100,1051,31831,0,0,1591561,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00819,US,WTC,USD,FL,Florida,CNTY,Pinellas,28.0213,-82.6906,126603,5050,1051,6330,0,0,126603,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00820,US,WTC,USD,FL,Florida,CNTY,Broward,26.2609,-80.2989,264786,5100,1051,13239,0,0,264786,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00821,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.4508,-80.4056,360916,5100,1051,18046,0,0,360916,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00822,US,WTC,USD,FL,Florida,CNTY,Lee,26.5802,-81.9577,1534757,5100,1051,76738,0,0,1534757,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00823,US,WTC,USD,FL,Florida,CNTY,Broward,26.2516,-80.3449,231093,5100,1051,23109,0,0,231093,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00824,US,WTC,USD,FL,Florida,CNTY,Pinellas,27.7342,-82.552,234189,5100,1055,11709,0,0,234189,0,MODEL,Masonry,MODEL,Condo
1,A0001,LOC00825,US,WTC,USD,FL,Florida,CNTY,Collier,26.0992,-81.6109,1264659,5050,1055,63233,0,0,1264659,0,MODEL,Wood Frame,MODEL,Condo
1,A0001,LOC00826,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.6374,-80.4786,254965,5100,1051,25496,0,0,254965,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00827,US,WTC,USD,FL,Florida,CNTY,Lee,26.5199,-81.9516,635512,5100,1055,31776,0,0,635512,0,MODEL,Masonry,MODEL,Condo
1,A0001,LOC00828,US,WTC,USD,FL,Florida,CNTY,Broward,25.9648,-80.19,101835,5100,1051,5092,0,0,101835,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00829,US,WTC,USD,FL,Florida,CNTY,Collier,26.0674,-81.5324,302052,5350,1051,6041,0,0,302052,0,MODEL,Manufactured,MODEL,Mobile Home
1,A0001,LOC00830,US,WTC,USD,FL,Florida,CNTY,Broward,26.1173,-80.244,87484,5150,1051,1750,0,0,87484,0,MODEL,Reinforced Concrete,MODEL,Single Family
1,A0001,LOC00831,US,WTC,USD,FL,Florida,CNTY,Lee,26.5352,-81.9258,144670,5100,1051,7234,0,0,144670,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00832,US,WTC,USD,FL,Florida,CNTY,Lee,26.4937,-81.8427,700532,5050,1051,14011,0,0,700532,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00833,US,WTC,USD,FL,Florida,CNTY,Palm Beach,26.6057,-80.2644,334157,5100,1051,16708,0,0,334157,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00834,US,WTC,USD,FL,Florida,CNTY,Pinellas,27.896,-82.726,267063,5050,1055,5341,0,0,267063,0,MODEL,Wood Frame,MODEL,Condo
1,A0001,LOC00835,US,WTC,USD,FL,Florida,CNTY,Hillsborough,27.9942,-82.203,186752,5100,1051,9338,0,0,186752,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00836,US,WTC,USD,FL,Florida,CNTY,Lee,26.5196,-81.8126,289875,5050,1051,5798,0,0,289875,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00837,US,WTC,USD,FL,Florida,CNTY,Hillsborough,27.909,-82.3982,447579,5100,1051,8952,0,0,447579,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00838,US,WTC,USD,FL,Florida,CNTY,Monroe,24.8092,-81.0856,789571,5100,1055,78957,0,0,789571,0,MODEL,Masonry,MODEL,Condo
1,A0001,LOC00839,US,WTC,USD,FL,Florida,CNTY,Palm Beach,26.4579,-80.1891,39157,5100,1055,1958,0,0,39157,0,MODEL,Masonry,MODEL,Condo
1,A0001,LOC00840,US,WTC,USD,FL,Florida,CNTY,Palm Beach,26.6977,-80.0274,174282,5100,1051,17428,0,0,174282,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00841,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.6099,-80.5916,397667,5100,1051,19883,0,0,397667,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00842,US,WTC,USD,FL,Florida,CNTY,Hillsborough,27.954,-82.2722,320810,5100,1051,6416,0,0,320810,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00843,US,WTC,USD,FL,Florida,CNTY,Lee,26.6461,-82.0376,487354,5100,1055,24368,0,0,487354,0,MODEL,Masonry,MODEL,Condo
1,A0001,LOC00844,US,WTC,USD,FL,Florida,CNTY,Palm Beach,26.4547,-80.2634,435241,5050,1055,21762,0,0,435241,0,MODEL,Wood Frame,MODEL,Condo
1,A0001,LOC00845,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.4126,-80.4364,270248,5150,1051,5405,0,0,270248,0,MODEL,Reinforced Concrete,MODEL,Single Family
1,A0001,LOC00846,US,WTC,USD,FL,Florida,CNTY,Collier,26.1274,-81.6421,224646,5100,1055,22465,0,0,224646,0,MODEL,Masonry,MODEL,Condo
1,A0001,LOC00847,US,WTC,USD,FL,Florida,CNTY,Palm Beach,26.6493,-80.2534,283941,5100,1051,14197,0,0,283941,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00848,US,WTC,USD,FL,Florida,CNTY,Pinellas,27.917,-82.6993,906463,5050,1055,45323,0,0,906463,0,MODEL,Wood Frame,MODEL,Condo
1,A0001,LOC00849,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.5638,-80.4535,189374,5100,1051,9469,0,0,189374,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00850,US,WTC,USD,FL,Florida,CNTY,Monroe,24.8664,-81.1462,330587,5100,1051,16529,0,0,330587,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00851,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.7033,-80.322,405776,5100,1051,8116,0,0,405776,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00852,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.6584,-80.3247,1276958,5100,1051,127696,0,0,1276958,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00853,US,WTC,USD,FL,Florida,CNTY,Collier,26.0739,-81.5157,271276,5350,1051,13564,0,0,271276,0,MODEL,Manufactured,MODEL,Mobile Home
1,A0001,LOC00854,US,WTC,USD,FL,Florida,CNTY,Monroe,24.5892,-81.1541,773881,5100,1051,15478,0,0,773881,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00855,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.6869,-80.3701,971508,5150,1055,19430,0,0,971508,0,MODEL,Reinforced Concrete,MODEL,Condo
1,A0001,LOC00856,US,WTC,USD,FL,Florida,CNTY,Palm Beach,26.7722,-80.1324,330326,5150,1055,16516,0,0,330326,0,MODEL,Reinforced Concrete,MODEL,Condo
1,A0001,LOC00857,US,WTC,USD,FL,Florida,CNTY,Hillsborough,28.0145,-82.4031,292283,5050,1051,29228,0,0,292283,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00858,US,WTC,USD,FL,Florida,CNTY,Collier,26.012,-81.5991,264861,5350,1051,26486,0,0,264861,0,MODEL,Manufactured,MODEL,Mobile Home
1,A0001,LOC00859,US,WTC,USD,FL,Florida,CNTY,Broward,26.2174,-80.3116,281511,5050,1051,14076,0,0,281511,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00860,US,WTC,USD,FL,Florida,CNTY,Palm Beach,26.7361,-80.0158,709358,5100,1051,70936,0,0,709358,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00861,US,WTC,USD,FL,Florida,CNTY,Hillsborough,28.1059,-82.1076,422203,5150,1051,21110,0,0,422203,0,MODEL,Reinforced Concrete,MODEL,Single Family
1,A0001,LOC00862,US,WTC,USD,FL,Florida,CNTY,Hillsborough,27.8624,-82.4664,423711,5150,1051,21186,0,0,423711,0,MODEL,Reinforced Concrete,MODEL,Single Family
1,A0001,LOC00863,US,WTC,USD,FL,Florida,CNTY,Hillsborough,27.9274,-82.0506,136503,5050,1055,6825,0,0,136503,0,MODEL,Wood Frame,MODEL,Condo
1,A0001,LOC00864,US,WTC,USD,FL,Florida,CNTY,Lee,26.6247,-81.9915,155659,5100,1051,3113,0,0,155659,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00865,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.6157,-80.3019,2074957,5050,1051,41499,0,0,2074957,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00866,US,WTC,USD,FL,Florida,CNTY,Collier,25.9883,-81.503,300398,5150,1051,15020,0,0,300398,0,MODEL,Reinforced Concrete,MODEL,Single Family
1,A0001,LOC00867,US,WTC,USD,FL,Florida,CNTY,Collier,26.1415,-81.6996,182750,5100,1051,3655,0,0,182750,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00868,US,WTC,USD,FL,Florida,CNTY,Hillsborough,28.0079,-82.2507,1146681,5100,1055,114668,0,0,1146681,0,MODEL,Masonry,MODEL,Condo
1,A0001,LOC00869,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.6188,-80.4108,440443,5100,1051,44044,0,0,440443,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00870,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.632,-80.3446,563690,5100,1055,28184,0,0,563690,0,MODEL,Masonry,MODEL,Condo
1,A0001,LOC00871,US,WTC,USD,FL,Florida,CNTY,Hillsborough,27.9241,-82.2769,310513,5100,1051,15526,0,0,310513,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00872,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.7578,-80.2804,267160,5050,1055,13358,0,0,267160,0,MODEL,Wood Frame,MODEL,Condo
1,A0001,LOC00873,US,WTC,USD,FL,Florida,CNTY,Monroe,24.7099,-80.9925,302466,5100,1051,6049,0,0,302466,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00874,US,WTC,USD,FL,Florida,CNTY,Broward,26.0913,-80.3168,110162,5100,1051,5508,0,0,110162,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00875,US,WTC,USD,FL,Florida,CNTY,Pinellas,27.9011,-82.5904,323744,5100,1051,6475,0,0,323744,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00876,US,WTC,USD,FL,Florida,CNTY,Collier,26.1879,-81.542,445690,5100,1051,22284,0,0,445690,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00877,US,WTC,USD,FL,Florida,CNTY,Palm Beach,26.5003,-80.1268,1625825,5150,1055,32516,0,0,1625825,0,MODEL,Reinforced Concrete,MODEL,Condo
1,A0001,LOC00878,US,WTC,USD,FL,Florida,CNTY,Broward,26.019,-80.3665,374188,5100,1051,7484,0,0,374188,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00879,US,WTC,USD,FL,Florida,CNTY,Lee,26.3462,-82.0045,49890,5050,1051,998,0,0,49890,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00880,US,WTC,USD,FL,Florida,CNTY,Lee,26.5533,-81.9568,322116,5050,1055,32212,0,0,322116,0,MODEL,Wood Frame,MODEL,Condo
1,A0001,LOC00881,US,WTC,USD,FL,Florida,CNTY,Palm Beach,26.5382,-80.2621,3408221,5100,1051,68164,0,0,3408221,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00882,US,WTC,USD,FL,Florida,CNTY,Lee,26.5115,-81.8214,716556,5100,1051,35828,0,0,716556,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00883,US,WTC,USD,FL,Florida,CNTY,Monroe,24.8661,-80.9024,177337,5350,1051,8867,0,0,177337,0,MODEL,Manufactured,MODEL,Mobile Home
1,A0001,LOC00884,US,WTC,USD,FL,Florida,CNTY,Palm Beach,26.5858,-80.2155,569801,5050,1051,28490,0,0,569801,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00885,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.6331,-80.2569,187803,5050,1055,9390,0,0,187803,0,MODEL,Wood Frame,MODEL,Condo
1,A0001,LOC00886,US,WTC,USD,FL,Florida,CNTY,Broward,26.1201,-80.1632,112848,5050,1051,2257,0,0,112848,0,MODEL,Wood Frame,MODEL,Single Family
1,A0001,LOC00887,US,WTC,USD,FL,Florida,CNTY,Palm Beach,26.7172,-80.1757,260635,5100,1055,13032,0,0,260635,0,MODEL,Masonry,MODEL,Condo
1,A0001,LOC00888,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.6575,-80.4822,375914,5100,1051,18796,0,0,375914,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00889,US,WTC,USD,FL,Florida,CNTY,Miami-Dade,25.5408,-80.2425,73295,5050,1055,3665,0,0,73295,0,MODEL,Wood Frame,MODEL,Condo
1,A0001,LOC00890,US,WTC,USD,FL,Florida,CNTY,Pinellas,27.8831,-82.7061,133810,5100,1051,6690,0,0,133810,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00891,US,WTC,USD,FL,Florida,CNTY,Broward,26.2544,-80.2874,351343,5100,1055,17567,0,0,351343,0,MODEL,Masonry,MODEL,Condo
1,A0001,LOC00892,US,WTC,USD,FL,Florida,CNTY,Monroe,24.8393,-81.034,247976,5100,1051,12399,0,0,247976,0,MODEL,Masonry,MODEL,Single Family
1,A0001,LOC00893,US,WTC,USD,FL,Florida,CNTY,Broward,26.0103,-80.389,483892,5350,1051,9678,0,0,483892,0,MODEL,Manufactured,MODEL,Mobile Home
